TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday
5142037,1/10/2023 2:30:00 PM,P,0.00,3905.00,3860.00,45.00,2.65,P100,,,1/10/2023 3:06:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
5132541,1/10/2023 2:45:00 PM,C,0.00,3915.00,3960.00,45.00,2.70,P100,,,,1x,,False,Expiration (ITM),-1.13,-1.33,3.30,0.20,0.5,0
5132909,1/10/2023 3:00:00 PM,C,0.00,3910.00,3955.00,45.00,4.15,P100,,,1/10/2023 3:55:00 PM,1x,8.30,False,Stop Loss,-4.15,-4.35,3.30,0.20,1.0,0
5132981,1/10/2023 3:15:00 PM,C,0.00,3910.00,3955.00,45.00,3.20,P100,,,1/10/2023 3:55:00 PM,1x,6.40,False,Stop Loss,-3.20,-3.40,3.30,0.20,1.1,0
5143349,1/10/2023 3:30:00 PM,P,0.00,3910.00,3865.00,45.00,3.65,P100,,,,1x,,True,Expiration,3.65,3.60,1.65,0.05,0,0
5143817,1/10/2023 3:45:00 PM,P,0.00,3910.00,3865.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
5143969,1/11/2023 9:33:00 AM,P,0.00,3900.00,3855.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,26
5144689,1/11/2023 9:45:00 AM,P,0.00,3915.00,3870.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
5154181,1/11/2023 10:00:00 AM,C,0.00,3960.00,4005.00,45.00,2.90,P100,,,1/11/2023 3:55:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,26
5145673,1/11/2023 10:15:00 AM,P,0.00,3910.00,3865.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5145933,1/11/2023 10:30:00 AM,P,0.00,3920.00,3875.00,45.00,2.60,P100,,,1/11/2023 10:53:00 AM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
5154917,1/11/2023 10:45:00 AM,C,0.00,3955.00,4000.00,45.00,2.85,P100,,,1/11/2023 1:14:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
5155285,1/11/2023 11:00:00 AM,C,0.00,3950.00,3995.00,45.00,2.60,P100,,,1/11/2023 12:10:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
5147493,1/11/2023 11:15:00 AM,P,0.00,3920.00,3875.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5147725,1/11/2023 11:30:00 AM,P,0.00,3920.00,3875.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
5148345,1/11/2023 11:45:00 AM,P,0.00,3925.00,3880.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
5148573,1/11/2023 12:00:00 PM,P,0.00,3925.00,3880.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
5149177,1/11/2023 12:15:00 PM,P,0.00,3930.00,3885.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
5149349,1/11/2023 12:30:00 PM,P,0.00,3935.00,3890.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5157261,1/11/2023 12:45:00 PM,C,0.00,3955.00,4000.00,45.00,3.00,P100,,,1/11/2023 1:14:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
5157397,1/11/2023 1:00:00 PM,C,0.00,3955.00,4000.00,45.00,3.20,P100,,,1/11/2023 1:14:00 PM,1x,6.40,False,Stop Loss,-3.20,-3.40,3.30,0.20,1.1,0
5150633,1/11/2023 1:15:00 PM,P,0.00,3945.00,3900.00,45.00,3.35,P100,,,1/11/2023 1:16:00 PM,1x,6.70,False,Stop Loss,-3.35,-3.55,3.30,0.20,1.1,0
5150777,1/11/2023 1:30:00 PM,P,0.00,3945.00,3900.00,45.00,3.55,P100,,,,1x,,True,Expiration,3.55,3.50,1.65,0.05,0,0
5151293,1/11/2023 1:45:00 PM,P,0.00,3945.00,3900.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5158521,1/11/2023 2:00:00 PM,C,0.00,3955.00,4000.00,45.00,3.70,P100,,,1/11/2023 3:12:00 PM,1x,7.40,False,Stop Loss,-3.70,-3.90,3.30,0.20,1.1,0
5158717,1/11/2023 2:15:00 PM,C,0.00,3955.00,4000.00,45.00,2.70,P100,,,1/11/2023 2:37:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
5152049,1/11/2023 2:30:00 PM,P,0.00,3950.00,3905.00,45.00,3.80,P100,,,,1x,,True,Expiration,3.80,3.75,1.65,0.05,0,0
5152501,1/11/2023 2:45:00 PM,P,0.00,3955.00,3905.00,50.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
5152593,1/11/2023 3:00:00 PM,P,0.00,3955.00,3910.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
5152929,1/11/2023 3:15:00 PM,P,0.00,3960.00,3915.00,45.00,3.45,P100,,,,1x,,True,Expiration,3.45,3.40,1.65,0.05,0,0
5160061,1/11/2023 3:30:00 PM,C,0.00,3960.00,4005.00,45.00,2.75,P100,,,1/11/2023 3:54:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
5160133,1/11/2023 3:45:00 PM,C,0.00,3955.00,4000.00,45.00,4.65,P100,,,1/11/2023 3:54:00 PM,1x,9.30,False,Stop Loss,-4.65,-4.85,3.30,0.20,1.0,0
5169605,1/12/2023 9:33:00 AM,P,0.00,3910.00,3865.00,45.00,2.65,P100,,,1/12/2023 9:45:00 AM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,26
5161025,1/12/2023 9:45:00 AM,C,0.00,4000.00,4045.00,45.00,2.45,P100,,,1/12/2023 10:12:00 AM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,26
5161681,1/12/2023 10:00:00 AM,C,0.00,4000.00,4055.00,55.00,2.30,P100,,,1/12/2023 10:12:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
5170949,1/12/2023 10:15:00 AM,P,0.00,3935.00,3890.00,45.00,2.40,P100,,,1/12/2023 11:01:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
5171461,1/12/2023 10:30:00 AM,P,0.00,3935.00,3890.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
5163165,1/12/2023 10:45:00 AM,C,0.00,4000.00,4045.00,45.00,2.65,P100,,,1/12/2023 12:27:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
5172937,1/12/2023 11:00:00 AM,P,0.00,3935.00,3890.00,45.00,2.35,P100,,,1/12/2023 11:01:00 AM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
5173257,1/12/2023 11:15:00 AM,P,0.00,3940.00,3895.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5173885,1/12/2023 11:30:00 AM,P,0.00,3940.00,3895.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5174561,1/12/2023 11:45:00 AM,P,0.00,3945.00,3895.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5174933,1/12/2023 12:00:00 PM,P,0.00,3950.00,3900.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5175405,1/12/2023 12:15:00 PM,P,0.00,3960.00,3910.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5176025,1/12/2023 12:30:00 PM,P,0.00,3970.00,3925.00,45.00,2.45,P100,,,1/12/2023 1:28:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
5166125,1/12/2023 12:45:00 PM,C,0.00,4005.00,4050.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5176849,1/12/2023 1:00:00 PM,P,0.00,3975.00,3930.00,45.00,2.55,P100,,,1/12/2023 1:27:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
5177405,1/12/2023 1:15:00 PM,P,0.00,3980.00,3935.00,45.00,2.65,P100,,,1/12/2023 1:26:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
5167085,1/12/2023 1:30:00 PM,C,0.00,3990.00,4035.00,45.00,2.85,P100,,,1/12/2023 1:38:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
5178229,1/12/2023 1:45:00 PM,P,0.00,3970.00,3920.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5178773,1/12/2023 2:00:00 PM,P,0.00,3985.00,3940.00,45.00,2.85,P100,,,1/12/2023 2:22:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
5167885,1/12/2023 2:15:00 PM,C,0.00,4005.00,4050.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
5168229,1/12/2023 2:30:00 PM,C,0.00,4000.00,4045.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
5180097,1/12/2023 2:45:00 PM,P,0.00,3980.00,3935.00,45.00,2.50,P100,,,1/12/2023 2:52:00 PM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
5168673,1/12/2023 3:00:00 PM,C,0.00,3995.00,4040.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
5169005,1/12/2023 3:15:00 PM,C,0.00,3985.00,4030.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
5169269,1/12/2023 3:30:00 PM,C,0.00,3985.00,4030.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
5169365,1/12/2023 3:45:00 PM,C,0.00,3980.00,4025.00,45.00,2.55,P100,,,,1x,,False,Expiration (ITM),-1.11,-1.31,3.30,0.20,0.5,0
5194237,1/13/2023 9:33:00 AM,C,0.00,3990.00,4035.00,45.00,2.40,P100,,,1/13/2023 10:24:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,26
5194893,1/13/2023 9:45:00 AM,C,0.00,3985.00,4030.00,45.00,2.85,P100,,,1/13/2023 10:00:00 AM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
5183265,1/13/2023 10:00:00 AM,P,0.00,3920.00,3875.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,26
5183949,1/13/2023 10:15:00 AM,P,0.00,3940.00,3895.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5184537,1/13/2023 10:30:00 AM,P,0.00,3950.00,3905.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
5185089,1/13/2023 10:45:00 AM,P,0.00,3950.00,3905.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
5196797,1/13/2023 11:00:00 AM,C,0.00,3995.00,4040.00,45.00,3.05,P100,,,1/13/2023 3:36:00 PM,1x,6.10,False,Stop Loss,-3.05,-3.25,3.30,0.20,1.1,0
5197221,1/13/2023 11:15:00 AM,C,0.00,3990.00,4035.00,45.00,2.70,P100,,,1/13/2023 1:48:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
5186449,1/13/2023 11:30:00 AM,P,0.00,3950.00,3905.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5197981,1/13/2023 11:45:00 AM,C,0.00,3990.00,4035.00,45.00,2.40,P100,,,1/13/2023 1:43:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
5187361,1/13/2023 12:00:00 PM,P,0.00,3955.00,3910.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
5187729,1/13/2023 12:15:00 PM,P,0.00,3960.00,3915.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
5188089,1/13/2023 12:30:00 PM,P,0.00,3965.00,3920.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
5188585,1/13/2023 12:45:00 PM,P,0.00,3965.00,3920.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
5189097,1/13/2023 1:00:00 PM,P,0.00,3970.00,3925.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
5189473,1/13/2023 1:15:00 PM,P,0.00,3970.00,3925.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
5200717,1/13/2023 1:30:00 PM,C,0.00,3985.00,4030.00,45.00,3.50,P100,,,1/13/2023 1:42:00 PM,1x,7.00,False,Stop Loss,-3.50,-3.70,3.30,0.20,1.1,0
5190325,1/13/2023 1:45:00 PM,P,0.00,3980.00,3935.00,45.00,3.50,P100,,,,1x,,True,Expiration,3.50,3.45,1.65,0.05,0,0
5190973,1/13/2023 2:00:00 PM,P,0.00,3980.00,3935.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5191245,1/13/2023 2:15:00 PM,P,0.00,3980.00,3935.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
5191753,1/13/2023 2:30:00 PM,P,0.00,3985.00,3940.00,45.00,3.35,P100,,,,1x,,True,Expiration,3.35,3.30,1.65,0.05,0,0
5192236,1/13/2023 2:45:00 PM,P,0.00,3985.00,3940.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
5192493,1/13/2023 3:00:00 PM,P,0.00,3985.00,3940.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
5193053,1/13/2023 3:15:00 PM,P,0.00,3990.00,3940.00,50.00,3.30,P100,,,,1x,,True,Expiration,3.30,3.25,1.65,0.05,0,0
5193273,1/13/2023 3:30:00 PM,P,0.00,3995.00,3950.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5193625,1/13/2023 3:45:00 PM,P,0.00,4000.00,3955.00,45.00,2.70,P100,,,,1x,,True,Expiration (ITM),2.52,2.32,3.30,0.20,0,0
5211229,1/17/2023 9:33:00 AM,P,0.00,3970.00,3925.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,26
5203733,1/17/2023 9:45:00 AM,C,0.00,4025.00,4070.00,45.00,2.40,P100,,,1/17/2023 10:02:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,26
5212245,1/17/2023 10:00:00 AM,P,0.00,3975.00,3930.00,45.00,2.50,P100,,,1/17/2023 11:24:00 AM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
5212737,1/17/2023 10:15:00 AM,P,0.00,3985.00,3940.00,45.00,2.40,P100,,,1/17/2023 10:40:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
5212961,1/17/2023 10:30:00 AM,P,0.00,3990.00,3945.00,45.00,2.75,P100,,,1/17/2023 10:40:00 AM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
5204737,1/17/2023 10:45:00 AM,C,0.00,4020.00,4065.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5205049,1/17/2023 11:00:00 AM,C,0.00,4015.00,4060.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
5205485,1/17/2023 11:15:00 AM,C,0.00,4005.00,4050.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5214361,1/17/2023 11:30:00 AM,P,0.00,3975.00,3930.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5214717,1/17/2023 11:45:00 AM,P,0.00,3980.00,3935.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
5215093,1/17/2023 12:00:00 PM,P,0.00,3980.00,3935.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
5207133,1/17/2023 12:15:00 PM,C,0.00,4005.00,4050.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
5207349,1/17/2023 12:30:00 PM,C,0.00,4000.00,4045.00,45.00,3.15,P100,,,1/17/2023 1:41:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
5215993,1/17/2023 12:45:00 PM,P,0.00,3980.00,3935.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
5216329,1/17/2023 1:00:00 PM,P,0.00,3985.00,3940.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5208389,1/17/2023 1:15:00 PM,C,0.00,4005.00,4050.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5208845,1/17/2023 1:30:00 PM,C,0.00,4005.00,4050.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5217161,1/17/2023 1:45:00 PM,P,0.00,3995.00,3950.00,45.00,3.35,P100,,,1/17/2023 2:15:00 PM,1x,6.70,False,Stop Loss,-3.35,-3.55,3.30,0.20,1.1,0
5217333,1/17/2023 2:00:00 PM,P,0.00,3995.00,3950.00,45.00,3.10,P100,,,1/17/2023 2:15:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
5209749,1/17/2023 2:15:00 PM,C,0.00,4000.00,4045.00,45.00,3.65,P100,,,,1x,,True,Expiration,3.65,3.60,1.65,0.05,0,0
5209853,1/17/2023 2:30:00 PM,C,0.00,3995.00,4040.00,45.00,3.85,P100,,,1/17/2023 2:40:00 PM,1x,7.70,False,Stop Loss,-3.85,-4.05,3.30,0.20,1.1,0
5218189,1/17/2023 2:45:00 PM,P,0.00,3995.00,3950.00,45.00,2.45,P100,,,1/17/2023 3:12:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
5210429,1/17/2023 3:00:00 PM,C,0.00,3995.00,4040.00,45.00,3.70,P100,,,,1x,,True,Expiration,3.70,3.65,1.65,0.05,0,0
5210685,1/17/2023 3:15:00 PM,C,0.00,3995.00,4040.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
5211045,1/17/2023 3:30:00 PM,C,0.00,3990.00,4035.00,45.00,4.45,P100,,,,1x,,True,Expiration (ITM),4.08,3.88,3.30,0.20,0,0
5211093,1/17/2023 3:45:00 PM,C,0.00,3990.00,4035.00,45.00,2.55,P100,,,,1x,,True,Expiration (ITM),2.18,1.98,3.30,0.20,0,0
5219953,1/18/2023 9:33:00 AM,P,0.00,3965.00,3920.00,45.00,2.45,P100,,,1/18/2023 11:06:00 AM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,26
5220501,1/18/2023 9:45:00 AM,P,0.00,3975.00,3930.00,45.00,2.75,P100,,,1/18/2023 10:54:00 AM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
5220865,1/18/2023 10:00:00 AM,P,0.00,3985.00,3940.00,45.00,2.65,P100,,,1/18/2023 10:42:00 AM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
5221301,1/18/2023 10:15:00 AM,P,0.00,3985.00,3940.00,45.00,2.50,P100,,,1/18/2023 10:39:00 AM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
5230649,1/18/2023 10:30:00 AM,C,0.00,4025.00,4070.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,26
5231201,1/18/2023 10:45:00 AM,C,0.00,4005.00,4050.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
5231414,1/18/2023 11:00:00 AM,C,0.00,4005.00,4050.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5231889,1/18/2023 11:15:00 AM,C,0.00,3995.00,4040.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
5232409,1/18/2023 11:30:00 AM,C,0.00,3985.00,4030.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
5232721,1/18/2023 11:45:00 AM,C,0.00,3975.00,4020.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5224369,1/18/2023 12:00:00 PM,P,0.00,3945.00,3900.00,45.00,2.45,P100,,,1/18/2023 12:26:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
5224657,1/18/2023 12:15:00 PM,P,0.00,3945.00,3900.00,45.00,2.30,P100,,,1/18/2023 12:26:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
5233863,1/18/2023 12:30:00 PM,C,0.00,3965.00,4010.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
5234329,1/18/2023 12:45:00 PM,C,0.00,3960.00,4005.00,45.00,3.50,P100,,,,1x,,True,Expiration,3.50,3.45,1.65,0.05,0,0
5234805,1/18/2023 1:00:00 PM,C,0.00,3960.00,4005.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
5235021,1/18/2023 1:15:00 PM,C,0.00,3950.00,3995.00,45.00,3.25,P100,,,1/18/2023 1:44:00 PM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,0
5226325,1/18/2023 1:30:00 PM,P,0.00,3935.00,3890.00,45.00,2.70,P100,,,1/18/2023 3:43:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
5226697,1/18/2023 1:45:00 PM,P,0.00,3940.00,3895.00,45.00,2.65,P100,,,1/18/2023 3:32:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
5236125,1/18/2023 2:00:00 PM,C,0.00,3960.00,4015.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5236577,1/18/2023 2:15:00 PM,C,0.00,3955.00,4000.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
5227529,1/18/2023 2:30:00 PM,P,0.00,3945.00,3900.00,45.00,3.10,P100,,,1/18/2023 3:00:00 PM,1x,6.20,False,Stop Loss,-3.10,-3.30,3.30,0.20,1.1,0
5237157,1/18/2023 2:45:00 PM,C,0.00,3950.00,3995.00,45.00,3.80,P100,,,,1x,,True,Expiration,3.80,3.75,1.65,0.05,0,0
5237557,1/18/2023 3:00:00 PM,C,0.00,3945.00,3990.00,45.00,4.05,P100,,,,1x,,True,Expiration,4.05,4.00,1.65,0.05,0,0
5228369,1/18/2023 3:15:00 PM,P,0.00,3945.00,3900.00,45.00,4.15,P100,,,1/18/2023 3:32:00 PM,1x,8.30,False,Stop Loss,-4.15,-4.35,3.30,0.20,1.0,0
5238053,1/18/2023 3:30:00 PM,C,0.00,3940.00,3985.00,45.00,3.85,P100,,,,1x,,True,Expiration,3.85,3.80,1.65,0.05,0,0
5238453,1/18/2023 3:45:00 PM,C,0.00,3930.00,3975.00,45.00,3.45,P100,,,,1x,,True,Expiration,3.45,3.40,1.65,0.05,0,0
5238641,1/19/2023 9:33:00 AM,C,0.00,3945.00,3990.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,26
5239189,1/19/2023 9:45:00 AM,C,0.00,3935.00,3980.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
5239457,1/19/2023 10:00:00 AM,C,0.00,3935.00,3980.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
5239889,1/19/2023 10:15:00 AM,C,0.00,3930.00,3975.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
5240225,1/19/2023 10:30:00 AM,C,0.00,3930.00,3980.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
5240673,1/19/2023 10:45:00 AM,C,0.00,3920.00,3965.00,45.00,2.70,P100,,,1/19/2023 1:40:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
5241145,1/19/2023 11:00:00 AM,C,0.00,3915.00,3960.00,45.00,2.30,P100,,,1/19/2023 1:04:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
5250553,1/19/2023 11:15:00 AM,P,0.00,3875.00,3830.00,45.00,2.30,P100,,,1/19/2023 11:43:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,26
5241961,1/19/2023 11:30:00 AM,C,0.00,3910.00,3955.00,45.00,2.45,P100,,,1/19/2023 12:17:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
5242161,1/19/2023 11:45:00 AM,C,0.00,3905.00,3950.00,45.00,2.65,P100,,,1/19/2023 12:14:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
5251885,1/19/2023 12:00:00 PM,P,0.00,3875.00,3830.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
5252197,1/19/2023 12:15:00 PM,P,0.00,3885.00,3840.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
5243213,1/19/2023 12:30:00 PM,C,0.00,3910.00,3955.00,45.00,2.70,P100,,,1/19/2023 1:03:00 PM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,0
5243397,1/19/2023 12:45:00 PM,C,0.00,3905.00,3950.00,45.00,3.45,P100,,,1/19/2023 1:03:00 PM,1x,6.90,False,Stop Loss,-3.45,-3.65,3.30,0.20,1.1,0
5253367,1/19/2023 1:00:00 PM,P,0.00,3885.00,3840.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
5253629,1/19/2023 1:15:00 PM,P,0.00,3890.00,3845.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
5254021,1/19/2023 1:30:00 PM,P,0.00,3895.00,3850.00,45.00,3.40,P100,,,,1x,,True,Expiration,3.40,3.35,1.65,0.05,0,0
